# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: rwcclinic
# Property: rwcclinic.com - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20260414
# End date: 20260712
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Engagement rate,Bounce rate,Event count,Key events,Total revenue
/7-things-to-know-before-cheek-groove-filler/,4,2,2,10,1,0,9,0,0
/back-acne-scar-laser/,4,4,1,18.75,0.75,0.25,17,0,0
/best-under-eye-fillers/,4,1,4,22,1,0,6,0,0
/blog-surgery/page/2/,4,2,2,11.5,1,0,10,0,0
/buttock-augmentation/,4,3,1.3333333333333333,273.6666666666667,1,0,15,0,0
/calf-liposuction/,4,4,1,54,1,0,14,0,0
/chin-fat-injection/,4,4,1,106.5,1,0,16,0,0
/cooltech/,4,4,1,12.5,0.25,0.75,15,0,0
/fat-grafting-rwc/,4,3,1.3333333333333333,0,0,1,13,0,0
/filler-nose-duration/,4,2,2,23.5,0.6666666666666666,0.3333333333333333,12,0,0
/forehead-thread-lift/,4,4,1,27,1,0,7,0,0
/forehead-wrinkles/,4,4,1,18.5,0.75,0.25,15,0,0
/hifu-review/,4,1,4,30,1,0,7,0,0
/how-long-vaginal-filler/,4,4,1,91,0.5,0.5,16,1,0
/how-to-repair/,4,3,1.3333333333333333,133.33333333333334,0.5,0.5,10,0,0
/lentigines-laser/,4,3,1.3333333333333333,18.333333333333332,0.6666666666666666,0.3333333333333333,13,0,0
/meso-fat-arm/,4,3,1.3333333333333333,8,0.3333333333333333,0.6666666666666666,9,0,0
/meso-fat-face-lift/,4,3,1.3333333333333333,4.333333333333333,0.6666666666666666,0.3333333333333333,9,0,0
/meso-fat-price/,4,3,1.3333333333333333,19,0.75,0.25,10,0,0
/meso-melasma/,4,3,1.3333333333333333,37.666666666666664,0.6666666666666666,0.3333333333333333,10,0,0
/mesowhite-review/,4,3,1.3333333333333333,7.666666666666667,0.5,0.5,13,0,0
/nasolabial-fold-thread-lift/,4,3,1.3333333333333333,6,0.6666666666666666,0.3333333333333333,19,2,0
/nose-filler-danger/,4,2,2,34,1,0,8,0,0
/result-filler-under-eyes/,4,1,4,34,1,0,7,0,0
/reviews-dual-yelllow/,4,4,1,13.5,0.75,0.25,10,0,0
/reviwe-acne/,4,4,1,23.75,1,0,8,0,0
/swelling-after-thread/,4,4,1,107,1,0,10,0,0
/swelling-ulthera/,4,3,1.3333333333333333,40,0.25,0.75,12,0,0
/thermage-price/,4,3,1.3333333333333333,39.333333333333336,0.6666666666666666,0.3333333333333333,11,0,0
/threadlift-dimple-face/,4,4,1,82.25,0.5,0.5,14,0,0
/tighten-pores/,4,4,1,49.5,0.75,0.25,15,0,0
/ultraformer/,4,2,2,21.5,1,0,11,0,0
/upper-lip-surgery-vs-filler/,4,2,2,9.5,0.5,0.5,10,0,0
/vagina-filler-cc/,4,4,1,24.75,0.5,0.5,11,0,0
/vagina-filler-hurt/,4,4,1,14,0.75,0.25,10,0,0
/vitamin-for-skin/,4,3,1.3333333333333333,155.66666666666666,0.3333333333333333,0.6666666666666666,11,0,0
/where-fat-grafting-clinic/,4,1,4,144,1,0,10,0,0
/acne-scar-filler/,3,3,1,25.333333333333332,0.6666666666666666,0.3333333333333333,10,1,0
/after-under-eye-filler-care/,3,2,1.5,206,0.5,0.5,11,0,0
/armpits-laser/,3,1,3,12,1,0,6,0,0
/aura-face/,3,3,1,20.666666666666668,0.6666666666666666,0.3333333333333333,11,0,0
/author/jarkrapong/,3,2,1.5,5.5,1,0,7,0,0
/before-injecting-fat/,3,3,1,152,0.6666666666666666,0.3333333333333333,12,0,0
/best-filler-clinic-sudsupda/,3,1,3,21,1,0,5,0,0
/category/filler-knowledge/,3,2,1.5,13.5,1,0,6,0,0
/category/filler/,3,1,3,18,1,0,6,0,0
/cheek-liposuction/,3,1,3,0,1,0,5,0,0
/clear-face-laser/,3,3,1,7,0.6666666666666666,0.3333333333333333,11,0,0
/danger-filler/,3,3,1,110.33333333333333,0.6666666666666666,0.3333333333333333,11,0,0
/drkanom-tesslift-gouri/,3,1,3,12,1,0,5,0,0
/ellanse-price/,3,3,1,21.333333333333332,0.75,0.25,12,0,0
/eyes-lift-thread/,3,3,1,1.6666666666666667,1,0,5,0,0
/fatgrafting-undereye-price-guide/,3,1,3,158,1,0,7,0,0
/filler-cheek-vs-fat-grafting/,3,3,1,0,1,0,5,0,0
/forehead-augmentation-for-men/,3,3,1,48.666666666666664,0.6666666666666666,0.3333333333333333,14,2,0
/forehead-filler-review/,3,2,1.5,16.5,1,0,8,0,0
/hip-enhancement/,3,3,1,3,0,1,10,0,0
/how-to-sixpack/,3,2,1.5,10,0.3333333333333333,0.6666666666666666,11,0,0
/laser-face/,3,3,1,15.333333333333334,0.3333333333333333,0.6666666666666666,9,0,0
/liposuction-dangerous/,3,1,3,16,1,0,6,0,0
/liposuction-good/,3,2,1.5,20.5,0.5,0.5,13,0,0
/me-so-white-clinic/,3,2,1.5,3.5,0.5,0.5,6,0,0
/metabolic-syndrome/,3,3,1,108,0.2,0.8,13,0,0
/pico-laser-tattoo-removal/,3,2,1.5,7,1,0,10,0,0
/red-mark-laser/,3,3,1,9,0.3333333333333333,0.6666666666666666,11,0,0
/reduce-acne-scars/,3,3,1,50.666666666666664,0.6666666666666666,0.3333333333333333,12,0,0
/repair-of-vagina/,3,3,1,0,0.3333333333333333,0.6666666666666666,7,0,0
/repair-vagina-clinic/,3,3,1,0.3333333333333333,1,0,4,0,0
/review-filler-cheek-groove/,3,3,1,30.333333333333332,1,0,10,0,0
/review-vitain/,3,2,1.5,74.5,1,0,5,0,0
/thermage-vs-ulthera/,3,3,1,63,1,0,6,0,0
/thermage-wrinkles-the-eyes/,3,1,3,10,0.5,0.5,7,0,0
/ulthera-hurt/,3,2,1.5,72,1,0,7,0,0
/why-acne/,3,3,1,134.66666666666666,0.3333333333333333,0.6666666666666666,10,0,0
/youthivate/,3,2,1.5,140.5,1,0,10,0,0
/acne-problem/,2,2,1,14,1,0,3,0,0
/advantage-of-thermage/,2,1,2,0,0.5,0.5,5,0,0
/after-temple-filler/,2,2,1,51.5,1,0,6,0,0
/after-undereye-fatgrafting-care/,2,1,2,0,0,1,5,0,0
/are-under-eye-fillers-safe/,2,1,2,19,1,0,3,0,0
/arm-hair-removal-laser/,2,1,2,10,1,0,3,0,0
/barbed-thread-lift-review/,2,1,2,6,1,0,4,0,0
/black-mark-laser/,2,2,1,0,0,1,6,0,0
/blog-surgery/page/65/,2,1,2,9,1,0,4,0,0
/boost-collagen/,2,2,1,4,0,1,9,0,0
/brachium/,2,2,1,0,0,1,6,0,0
/category/body-contouring-knowledge/,2,2,1,8,0.5,0.5,5,0,0
/category/skin-care-knowledge/,2,1,2,10,1,0,4,0,0
/cheek-filler-review/,2,2,1,13,1,0,4,0,0
/clip-rwc/,2,2,1,4.5,1,0,3,0,0
/contact-us.html,2,2,1,1,1,0,4,0,0
/contact-us/,2,2,1,4,1,0,4,0,0
/contact.html,2,2,1,2.5,1,0,4,0,0
/contact.php,2,2,1,1.5,1,0,3,0,0
/contact/,2,2,1,5,1,0,8,0,0
/contacte,2,2,1,4.5,1,0,4,0,0
/contacts,2,1,2,4,1,0,4,0,0
/contactus,2,1,2,4,1,0,4,0,0
/cooltech-rwc/,2,2,1,0,0,1,7,0,0
/drkanom-imcas-asia-2022/,2,1,2,9,1,0,3,0,0
/drkanom-praew-iconic-beauty2023/,2,1,2,9,1,0,3,0,0
/drkanom-regional-expert-of-gouri/,2,2,1,60.5,1,0,10,0,0
/drkanom-the-path-to-expertise/,2,1,2,12,1,0,5,0,0
/dual-yellow-rwc/,2,2,1,0,0,1,6,0,0
/ellanse-clinic-guide/,2,2,1,1,1,0,5,0,0
/ellanse-review/,2,1,2,4,1,0,5,0,0
/emsculpt-review/,2,2,1,2.5,0.5,0.5,5,0,0
/fat-grafting-male/,2,2,1,8,0.5,0.5,7,0,0
/fat-grafting-vs-filler-under-eye/,2,1,2,14,1,0,3,0,0
/fat-injection-position/,2,2,1,87,1,0,4,0,0
/filler-cheek-longevity/,2,1,2,13,1,0,5,0,0
/filler-forehead-duration/,2,1,2,13,1,0,4,0,0
/filler-forehead-physiognomy/,2,2,1,39,0.5,0.5,7,0,0
/filler-hip-dips-duration/,2,2,1,4.5,0.5,0.5,5,0,0
/filler-under-eye-dark-circles/,2,1,2,8,1,0,4,0,0
/filler-under-eye-duration/,2,1,2,20,1,0,5,0,0
/fillers-vagina-urinary-incontinence/,2,2,1,43,1,0,5,0,0
/follicle-laser/,2,1,2,10,1,0,4,0,0
/get-in-touch,2,1,2,4,1,0,4,0,0
/hi-fu/,2,2,1,117,0.5,0.5,6,0,0
/how-long-does-thread-lift-last/,2,2,1,285,1,0,9,0,0
/jawline-filler/,2,1,2,17,1,0,4,0,0
/liposuction-bodyjet/,2,1,2,10,1,0,3,0,0
/me-so-therapy/,2,1,2,5,1,0,4,0,0
/men-liposuction/,2,2,1,0,0,1,6,0,0
/meso-face-white/,2,1,2,3,1,0,4,0,0
/meso-price/,2,2,1,49,0.5,0.5,5,0,0
/meso-white/,2,2,1,38,1,0,7,0,0
/mesotheapy-beauty/,2,2,1,1,1,0,4,0,0
/non-surgical-facelift/,2,1,2,1,1,0,4,0,0
/nose-wings-thread/,2,2,1,85,1,0,9,0,0
/page/2/,2,2,1,8,1,0,6,0,0
/price-forehead-filler-cc/,2,1,2,10,0.5,0.5,5,0,0
/radiesse-filler/,2,2,1,4.5,0.5,0.5,8,0,0
/reach-us,2,1,2,4,1,0,4,0,0
/recommended-rhinoplasty-clinics/,2,2,1,38,1,0,8,0,0
/repair-vagina-rwc/,2,2,1,0,0,1,6,0,0
/reviews-tesslift-soft/,2,2,1,101,1,0,5,0,0
/reviwe-lipo-suction/,2,2,1,0,1,0,4,1,0
/th/contact,2,1,2,4,1,0,4,0,0
/thermage-update-review/,2,2,1,6,0.5,0.5,7,0,0
/thread-lift-vs-filler/,2,2,1,0.5,0,1,6,0,0
/top-filler-clinic-thailand/,2,1,2,12,1,0,4,0,0
/ulthera-face-lift/,2,1,2,242,1,0,6,0,0
/ulthera-good/,2,2,1,76,1,0,10,0,0
/ulthera-result/,2,1,2,8,1,0,3,0,0
/upper-arms-liposuction/,2,1,2,11,1,0,4,0,0
/vagina-filler-postnatal/,2,2,1,1,1,0,4,0,0
/vaginal-laser-without-surgery/,2,2,1,27.5,1,0,5,0,0
/vitamin-skinbody/,2,1,2,15,1,0,4,0,0
/vitamin/,2,2,1,0,0,1,8,0,0
/what-is-dual-yellow-laser/,2,2,1,4.5,0.5,0.5,5,0,0
/where-is-emsculpt/,2,2,1,74,0.5,0.5,5,0,0
/white-armpit-laser/,2,1,2,10,1,0,4,0,0
/6-fact-about-acne-scar,1,1,1,0,0,1,3,0,0
/7-things-how-ulthera-thermage-diffrent,1,1,1,0,0,1,3,0,0
/7-things-to-know-before-ulthera-eyes,1,1,1,0,0,1,3,0,0
/7-things-to-know-before-ultherapy,1,1,1,0,0,1,3,0,0
/abotoxin,1,1,1,0,0,1,3,0,0
/about-us/,1,1,1,0,0,1,4,0,0
/acne-mark-laser/,1,1,1,0,0,1,3,0,0
/acne-scar-laser,1,1,1,0,0,1,3,0,0
/acne-scars,1,1,1,0,0,1,3,0,0
/alcohol-after-thread-lift/,1,1,1,0,0,1,5,0,0
/aptos-thread/,1,1,1,0,0,1,5,0,0
/armpits-laser,1,1,1,0,0,1,3,0,0
/author/pang/,1,1,1,0,0,1,3,0,0
/before-after-repair,1,1,1,0,0,1,3,0,0
/belly-liposuction,1,1,1,0,0,1,3,0,0
/bikini-line-diode-laser,1,1,1,0,0,1,3,0,0
/bikini-line-diode-laser/,1,1,1,2,1,0,2,0,0
/botox-jaw/,1,1,1,16,1,0,4,0,0
/botox-office-syndrome,1,1,1,0,0,1,3,0,0
/break-down-fat-is-good,1,1,1,0,0,1,3,0,0
/brow-lift/,1,1,1,34,1,0,5,0,0
/category/botox-knowledge/,1,1,1,13,1,0,2,0,0
/category/face-shaping-knowledge/,1,1,1,11,1,0,2,0,0
/category/fat-grafting-knowledge/,1,1,1,22,1,0,2,0,0
/category/laser-knowledge/,1,1,1,13,1,0,2,0,0
/category/news-and-events/,1,1,1,14,1,0,2,0,0
/category/vaginal-repair-knowledge/,1,1,1,11,1,0,2,0,0
/chin-filler-results-duration/,1,1,1,3,1,0,2,0,0
/chin-surgery/,1,1,1,1,1,0,4,0,0
/clinic-filler,1,1,1,0,0,1,3,0,0
/clinic-ulthera/,1,1,1,3,1,0,2,0,0
/company,1,1,1,0,0,1,3,0,0
/cooltech-rwc,1,1,1,0,0,1,3,0,0
/corner-lip-lift/,1,1,1,11,1,0,4,0,0
/crows-feet-forehead/,1,1,1,1,0,1,4,0,0
/double-chin-thread-lift/,1,1,1,7,1,0,2,0,0
/drkanom-finalist-amwc/,1,1,1,2,0,1,4,0,0
/drkanom-woody/,1,1,1,12,1,0,4,0,0
/dual-yellow-laser-clinic/,1,1,1,13,1,0,3,0,0
/dual-yellow-rwc,1,1,1,0,0,1,3,0,0
/edencolors-award-2023/,1,1,1,3,0,1,4,0,0
/en/contact,1,1,1,2,1,0,2,0,0
/face-hair-removal-laser/,1,1,1,66,1,0,5,0,0
/fat-grafting-benefits/,1,1,1,0,1,0,1,0,0
/fat-grafting-buttock/,1,1,1,8,0,1,4,0,0
/fat-grafting-forehead-dangerous/,1,1,1,0,0,1,3,0,0
/fat-grafting-forehead-how-long-does-it-last/,1,0,0,0,0,1,2,0,0
/fat-grafting-forehead-swelling/,1,1,1,23,1,0,4,0,0
/fat-grafting-rwc,1,1,1,0,0,1,3,0,0
/fat-grafting-vs-silicone-nose/,1,1,1,3,0.5,0.5,4,0,0
/fat-injection-care/,1,1,1,0,0,1,3,0,0
/fat-injection-korean-vs[URL,1,1,1,0,0,1,3,0,0
/fat-injection-under-eyes-good/,1,1,1,21,1,0,2,0,0
/fat-undereye-safety/,1,1,1,157,1,0,4,0,0
/filler-belotero-revive/about-us,1,1,1,0,0,1,4,0,0
/filler-belotero-revive/about-us/,1,1,1,0,0,1,3,0,0
/filler-belotero-revive/company,1,1,1,0,0,1,3,0,0
/filler-belotero-revive/เกี่ยวกับเรา,1,1,1,0,0,1,3,0,0
/filler-forehead-brands/,1,1,1,28,1,0,4,0,0
/filler-forehead-safety-risks/,1,1,1,6,1,0,2,0,0
/filler-hip-dangers/,1,1,1,0,0,1,3,0,0
/filler-injection-process/,1,1,1,0,0,1,3,0,0
/filler-nose-men-guide/,1,1,1,61,1,0,5,0,0
/filler-under-eye-blindness/,1,1,1,25,1,0,4,0,0
/filler-under-eye-cc/,1,1,1,0,0.5,0.5,3,0,0
/fractora-acne-rwc/,1,1,1,0,0,1,3,0,0
/fractora-acne-scar,1,1,1,0,0,1,3,0,0
/fractora-acne-scar/,1,1,1,6,1,0,2,0,0
/get-to-know-meso,1,1,1,0,0,1,3,0,0
/hair-laser-removal,1,1,1,0,0,1,3,0,0
/hair-removal-laser,1,1,1,0,0,1,3,0,0
/how-to-acne-cure/,1,1,1,0,0,1,3,0,0
/how-to-reduce-arm-fat-quickly/,1,1,1,31,1,0,4,0,0
/howto-botox-before,1,1,1,0,0,1,3,0,0
/hurt-ulthera,1,1,1,0,0,1,3,0,0
/inject-facial-filler,1,1,1,0,0,1,3,0,0
/know-about-acne-problem,1,1,1,0,0,1,3,0,0
/korean-technique/,1,1,1,0,1,0,1,0,0
/lip-filler-results-timeline/,1,1,1,0,0,1,3,0,0
/lip-filler-review2/,1,1,1,0,0,1,3,0,0
/lipo-suction-leg,1,1,1,0,0,1,3,0,0
/liposuction-is,1,1,1,0,0,1,3,0,0
/liposuction-price/,1,1,1,0,0,1,3,0,0
/lose-belly-fat/,1,1,1,85,1,0,2,0,0
/me-so-therapy,1,1,1,0,0,1,3,0,0
/melasma-laser,1,1,1,0,0,1,3,0,0
/meso-fat-leg/,1,1,1,0,0,1,3,0,0
/meso-white-price,1,1,1,0,0,1,3,0,0
/mesotherapy-price,1,1,1,0,0,1,3,0,0
/nasolabial-fold-treatment/,1,1,1,0,0,1,3,0,0
/pdo-thread-lift/,1,1,1,2,0,1,4,0,0
/pico-laser-clinic/,1,1,1,22,1,0,2,0,0
/pico-laser-is/,1,1,1,0,0,1,5,0,0
/pico-laser-rwc,1,1,1,0,0,1,3,0,0
/price-meso-fat/,1,1,1,0,0,1,3,0,0
/price-of-cheek-groove-filler,1,1,1,0,0,1,3,0,0
/problem-after-thread/,1,1,1,0,0,1,3,0,0
/promotiom-abo,1,1,1,0,0,1,3,0,0
/promotion-chin-filler,1,1,1,0,0,1,3,0,0
/promotion-filler-under-eye,1,1,1,0,0,1,3,0,0
/repair-non-surgery,1,1,1,0,0,1,3,0,0
/repair-vagina-rwc,1,1,1,0,0,1,3,0,0
/restylane-cadaveric-workshop/,1,1,1,0,0,1,3,0,0
/review-forehead-fat-grafting/,1,1,1,0,0,1,3,0,0
/review-ulthera,1,1,1,0,0,1,3,0,0
/review-ulthera-rwc,1,1,1,0,0,1,3,0,0
/reviwe-fat-breast,1,1,1,0,0,1,3,0,0
/rhinoplasty-rwc/,1,1,1,0,0,1,3,0,0
/scar-removal-laser,1,1,1,0,0,1,3,0,0
/scars-removal-laser/,1,1,1,22,1,0,4,0,0
/therafill-ราคา-คุ้มแค่ไหน-อยู่ได/,1,1,1,4,1,0,2,0,0
/thermage-after,1,1,1,0,0,1,3,0,0
/thermage-body/,1,1,1,10,1,0,2,0,0
/thermage-hurt/,1,1,1,0,0,1,3,0,0
/thermage-rwc,1,1,1,3,0,1,4,0,0
/thigh-fat-liposuction/,1,1,1,33,1,0,2,0,0
/things-to-know-before-fat-grafting-cheek/,1,1,1,57,1,0,4,0,0
/things-to-know-fat-grafting-under-eyes/,1,1,1,34,1,0,4,0,0
/thread-lift-vs-botox/,1,1,1,82,1,0,4,0,0
/thread-safe-or-not/,1,1,1,7,1,0,4,0,0
/thread-v-shape,1,1,1,0,0,1,3,0,0
/threadlift-face/,1,1,1,8,1,0,2,0,0
/too-many-acne-scar/,1,1,1,42,1,0,4,0,0
/trans-fat/,1,1,1,0,0,1,3,0,0
/treat-black-eye-problems/,1,1,1,32,1,0,4,0,0
/ulthera-disadvantage,1,1,1,0,0,1,3,0,0
/ulthera-is,1,1,1,0,0,1,3,0,0
/ulthera-prices,1,1,1,0,0,1,3,0,0
/ulthera-rwc,1,1,1,0,0,1,3,0,0
/under-eye-filler-pain/,1,1,1,25,1,0,2,0,0
/vagina-filler-guide/,1,1,1,130,1,0,5,0,0
/what-is-filler,1,1,1,0,0,1,3,0,0
/what-is-juvelook/,1,1,1,9,0,1,4,0,0
/what-is-thermage,1,1,1,0,0,1,3,0,0
/what-is-ulthera,1,1,1,0,0,1,3,0,0
/what-is-volnewmer/,1,1,1,0,0,1,3,0,0
/what-to-know-before-nose-filler/,1,1,1,0,0,1,3,0,0
/what-ulthera,1,1,1,0,0,1,3,0,0
/what-ulthera-is,1,1,1,0,0,1,3,0,0
/who-want-to-face-thread,1,1,1,0,0,1,3,0,0
/ติดต่อ,1,1,1,2,1,0,2,0,0
/ติดต่อเรา,1,1,1,2,1,0,2,0,0
/เกี่ยวกับเรา,1,1,1,0,0,1,3,0,0
/โปรโมชั่น-11-11,1,1,1,0,0,1,3,0,0
(not set),0,11589,0,0,0,1,17506,6036,0
